Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,marketCap,priceToBook,fiftyTwoWeekHigh,fiftyTwoWeekLow
2014-12-05 00:00:00+05:30,1110.3149377289487,1114.0568310058607,1081.4103389968575,1084.269287109375,2359676,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-08 00:00:00+05:30,1091.016751487914,1091.016751487914,1051.7695375010157,1056.4573974609375,3232574,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-09 00:00:00+05:30,1057.8034004263347,1075.8819164113636,1054.9024703143202,1057.3199462890625,2487940,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-10 00:00:00+05:30,1057.3821908757463,1064.4874217965498,1049.4780808087667,1054.3970947265625,2087970,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-11 00:00:00+05:30,1051.3285989140463,1060.7041173906473,1045.6107027868563,1047.77587890625,1938822,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-12 00:00:00+05:30,1051.0759940135883,1059.4846019656973,1018.555661701152,1030.3487548828125,2380786,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-15 00:00:00+05:30,1002.6845538690696,1002.7266379723487,988.9575405326865,991.6482543945312,3487788,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-16 00:00:00+05:30,988.0113794382241,1033.943397822746,985.909227567079,1027.1324462890625,3339140,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-17 00:00:00+05:30,1031.4838951870915,1038.4630808366048,1011.2402126243902,1027.573974609375,2287076,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-18 00:00:00+05:30,1032.1987518508722,1037.8324783483565,1023.6639939064178,1034.5531005859375,1481444,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-19 00:00:00+05:30,1039.009943249485,1061.0615030414133,1037.622502033168,1055.5118408203125,1903130,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-22 00:00:00+05:30,1062.0073035291502,1063.2685948635078,1040.3130515205378,1056.7098388671875,1643954,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-23 00:00:00+05:30,1051.0763645930413,1066.4851030403047,1048.806080703191,1058.0975341796875,1266476,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-24 00:00:00+05:30,1057.3827627300357,1059.8423223411712,1036.634475413629,1042.6256103515625,3288972,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-26 00:00:00+05:30,1045.1899233759045,1055.2802524833146,1036.3608854069205,1053.1781005859375,626206,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-29 00:00:00+05:30,1054.439363920216,1066.6108025562578,1054.0189335518266,1060.7037353515625,778920,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-30 00:00:00+05:30,1061.5868887015786,1068.9233795421906,1057.8030146428403,1063.7100830078125,701342,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2014-12-31 00:00:00+05:30,1064.8241439486114,1078.992629102606,1061.5868501226118,1075.566162109375,1573792,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-01 00:00:00+05:30,1079.244896621354,1079.244896621354,1068.31370561545,1070.2266845703125,366830,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-02 00:00:00+05:30,1072.518143611233,1089.3143205881906,1072.350012478601,1084.4793701171875,925740,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-05 00:00:00+05:30,1085.1303331787904,1093.076422805803,1061.4390506354412,1067.997802734375,1754242,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-06 00:00:00+05:30,1063.3102536813085,1063.3102536813085,1025.849874975976,1028.624755859375,2423784,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-07 00:00:00+05:30,1038.463140944889,1042.3100382433624,1012.1651975552894,1016.474609375,2636332,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-08 00:00:00+05:30,1026.8592118049103,1029.6340936212043,1017.6728687586397,1027.4478759765625,1565408,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-09 00:00:00+05:30,1032.1567512903555,1059.442646346236,1030.0545990474016,1056.2474365234375,3197642,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-12 00:00:00+05:30,1058.223459738392,1062.848194763073,1042.7726404513892,1055.154296875,1596006,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-13 00:00:00+05:30,1059.4847918143737,1063.8572276753093,1042.7096570016429,1050.1932373046875,1468432,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-14 00:00:00+05:30,1057.80290296902,1064.4457239218987,1051.2862316669452,1060.304443359375,1787096,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-15 00:00:00+05:30,1064.9503478025422,1085.4463325855559,1060.8511508459394,1067.5150146484375,5009920,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-16 00:00:00+05:30,1069.4490102362718,1069.9955903987068,1044.475480343177,1064.593017578125,5293830,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-19 00:00:00+05:30,1066.2116896592493,1072.5181468141739,1052.3374839184153,1055.700927734375,1135074,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-20 00:00:00+05:30,1059.484940356926,1063.6892456758028,1044.034118310054,1051.2655029296875,2058566,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-21 00:00:00+05:30,1060.3256832766394,1060.3256832766394,1046.1361544064623,1056.878173828125,2310480,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-22 00:00:00+05:30,1058.0130762699164,1060.0101206221048,1049.184038081294,1056.7728271484375,2113214,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-23 00:00:00+05:30,1056.9619121721787,1064.5507006066161,1049.436249877451,1052.5894775390625,3150380,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-27 00:00:00+05:30,1058.38233335099,1059.498662571327,1048.7773149653203,1054.043212890625,2738736,2.5,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-28 00:00:00+05:30,1054.443348965921,1072.094596807986,1054.4011806447543,1069.8619384765625,3121980,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-29 00:00:00+05:30,1069.1879631994439,1082.120988520082,1058.6139985464915,1071.9893798828125,3734392,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-01-30 00:00:00+05:30,1078.750787143515,1084.774995064662,1040.5414515765883,1045.6177978515625,5817402,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-02 00:00:00+05:30,1045.5968091590705,1062.2159643028228,1037.1924556988804,1059.1617431640625,3181802,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-03 00:00:00+05:30,1058.0869605394212,1080.5618455227573,1056.170256699307,1077.71826171875,2345054,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-04 00:00:00+05:30,1081.8257616856238,1083.3844464577085,1054.0639968694106,1059.2034912109375,2245418,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-05 00:00:00+05:30,1061.6046230234833,1091.8097816086502,1061.1833513476804,1075.2537841796875,4530168,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-06 00:00:00+05:30,1075.5066450419476,1093.11582258904,1074.6009520310217,1085.090576171875,2136416,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-09 00:00:00+05:30,1079.0874938719526,1082.289200033602,1053.1792834979042,1058.6136474609375,2076432,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-10 00:00:00+05:30,1057.392427704909,1064.2380958125602,1024.9544926717306,1028.3878173828125,3799054,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-11 00:00:00+05:30,1034.2430269366773,1047.8079540480858,1030.9570873632235,1036.2861328125,2937522,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-12 00:00:00+05:30,1044.6693925836514,1044.6693925836514,1030.8516627621748,1037.23388671875,3107980,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-13 00:00:00+05:30,1040.5411103481968,1073.294985380412,1036.433711228401,1069.5035400390625,4158326,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-16 00:00:00+05:30,1078.456001369938,1093.2005170136676,1076.3496419922624,1088.903564453125,2364392,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-18 00:00:00+05:30,1089.0083011465126,1113.420972733206,1080.667101893249,1110.3245849609375,2660014,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-19 00:00:00+05:30,1110.4724900722401,1132.0837544739834,1110.0512182626528,1129.4508056640625,2618002,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-20 00:00:00+05:30,1136.9279890540438,1136.9279890540438,1113.1050558497163,1127.1334228515625,1801588,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-23 00:00:00+05:30,1125.2167604244923,1146.7016180739304,1125.2167604244923,1136.0223388671875,1614892,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-24 00:00:00+05:30,1134.9058997770126,1150.0716801749236,1128.5868246112163,1139.4345703125,2199922,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-25 00:00:00+05:30,1141.6466295080525,1146.7018913361323,1123.8900634767476,1125.7225341796875,1767994,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-26 00:00:00+05:30,1128.5871015775558,1134.3795885677355,1105.9859116611499,1119.08740234375,1991994,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-02-27 00:00:00+05:30,1120.351126201393,1127.2178762425738,1102.173291470945,1121.5728759765625,2877376,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-02 00:00:00+05:30,1128.8817214943338,1141.2039183653935,1117.4442363076762,1124.5426025390625,2176038,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-03 00:00:00+05:30,1129.8511287458348,1175.3484896349287,1127.386647224512,1169.45068359375,3424308,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-04 00:00:00+05:30,1174.5056698237208,1184.6583604049874,1144.0266167715095,1156.812255859375,3862994,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-05 00:00:00+05:30,1158.4976050414955,1167.2179118986203,1129.4509311140973,1135.9384765625,2173514,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-09 00:00:00+05:30,1112.157304483884,1128.9239389622985,1099.519153296567,1115.02197265625,2883174,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-10 00:00:00+05:30,1115.906541649838,1128.2709069260388,1093.3053565573798,1113.294677734375,3037052,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-11 00:00:00+05:30,1112.999857442971,1120.5616640650017,1094.3796684371862,1098.0657958984375,2240200,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-12 00:00:00+05:30,1105.374771071719,1105.7960427711785,1091.13586990962,1103.3316650390625,1827636,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-13 00:00:00+05:30,1111.3149490995156,1112.1364084957697,1084.7748271157136,1087.8712158203125,1586838,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-16 00:00:00+05:30,1089.0715187394208,1099.519076898245,1075.0853196338396,1079.4244384765625,1556296,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-17 00:00:00+05:30,1087.9345578240614,1098.1293160728658,1077.508079486735,1088.4400634765625,1267318,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-18 00:00:00+05:30,1091.493639503198,1095.0744481296174,1074.9587290812026,1078.1815185546875,1255170,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-19 00:00:00+05:30,1085.196053502648,1097.7710566754863,1081.8680477392577,1093.726806640625,2448964,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-20 00:00:00+05:30,1093.621320252905,1102.8892975431838,1086.3965518232515,1099.9193115234375,1963908,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-23 00:00:00+05:30,1102.0467066411215,1108.3657817938804,1097.8339898726158,1102.5311279296875,1566608,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-24 00:00:00+05:30,1107.944675246244,1110.8935774237054,1087.7658000574331,1091.6414794921875,2394878,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-25 00:00:00+05:30,1091.6833283944752,1101.2041089614195,1072.2205984540446,1084.2479248046875,2224858,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-26 00:00:00+05:30,1075.6332246019465,1089.7036604975972,1053.6006905902643,1058.6981201171875,3091642,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-27 00:00:00+05:30,1066.2382747117867,1083.4682396706492,1054.9061113514883,1059.4136962890625,2751776,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-30 00:00:00+05:30,1063.710990246562,1082.6260475075696,1061.6046318500341,1080.2037353515625,1339006,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-03-31 00:00:00+05:30,1082.4364490282078,1082.4364490282078,1062.0258576181063,1075.90673828125,2427028,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-01 00:00:00+05:30,1077.6129235290061,1079.972086002579,1062.5524614429382,1071.1463623046875,2075758,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-06 00:00:00+05:30,1077.6126878173418,1079.6768773930614,1053.221104788018,1073.1051025390625,1568542,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-07 00:00:00+05:30,1079.4877286353355,1094.8852310033094,1071.7152857531432,1088.9874267578125,1886922,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-08 00:00:00+05:30,1092.7790718589054,1119.1085599048504,1091.4521068012148,1112.747314453125,1652134,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-09 00:00:00+05:30,1120.161676881531,1132.1468386009315,1110.1143036643768,1122.499755859375,2544450,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-10 00:00:00+05:30,1115.7386398825734,1125.133023929697,1107.1025658340202,1117.9503173828125,1815544,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-13 00:00:00+05:30,1122.2676987472933,1122.6889704059822,1107.101919034492,1118.6868896484375,1308642,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-15 00:00:00+05:30,1118.3502024340023,1143.2894718787181,1099.266569741411,1106.9969482421875,2913934,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-16 00:00:00+05:30,1106.6596509405333,1106.6807350950442,1083.237006570587,1088.060546875,3217570,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-17 00:00:00+05:30,1077.233949330081,1078.4555961703015,1040.5411416174393,1042.5843505859375,9668742,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-20 00:00:00+05:30,1044.7751779236587,1046.3970126901256,1021.5209944711015,1023.1849975585938,2890722,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-21 00:00:00+05:30,1023.185162801782,1032.9586498487054,1011.4737839668603,1022.4479370117188,2546032,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-22 00:00:00+05:30,1024.3221771959027,1041.8049534054974,1014.2327401701529,1030.051513671875,4186812,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-23 00:00:00+05:30,1041.3836796723979,1044.669619619913,1024.4064089848534,1035.169921875,4342990,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-24 00:00:00+05:30,1034.3483374533744,1059.0769635665868,1031.08348205654,1050.2513427734375,3625158,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-27 00:00:00+05:30,1052.9688022022458,1061.6048735945826,1047.2816332365605,1053.263671875,2733052,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-28 00:00:00+05:30,1057.3915829706286,1057.3915829706286,1034.2638161801144,1051.072509765625,3088298,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-29 00:00:00+05:30,1046.4391282237375,1051.0731179219906,1032.5582432884269,1047.829345703125,2019620,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-04-30 00:00:00+05:30,1044.7542029953481,1048.966921555813,1022.4689629503173,1037.887451171875,3738054,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-04 00:00:00+05:30,1049.387612476805,1055.2011814418029,1035.1486110551489,1045.4066162109375,1890630,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-05 00:00:00+05:30,1053.600990447696,1068.5350582869644,1053.1797185602718,1060.699462890625,3255070,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-06 00:00:00+05:30,1059.4983254949893,1059.4983254949893,1034.5590614250145,1037.61328125,3394406,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-07 00:00:00+05:30,1038.392479989468,1075.8225083508037,1033.6742579383147,1072.24169921875,3205028,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-08 00:00:00+05:30,1078.455707785142,1090.251317089042,1060.0461524057512,1064.6590576171875,3003664,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-11 00:00:00+05:30,1067.9236806950098,1079.7403715779315,1063.7109640058777,1076.7703857421875,2573082,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-12 00:00:00+05:30,1078.4557623441062,1080.5621212549345,1058.6559885823199,1062.8265380859375,2467386,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-13 00:00:00+05:30,1072.9792215491332,1072.9792215491332,1044.9435640753766,1059.6669921875,1863774,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-14 00:00:00+05:30,1061.6046689006703,1061.6046689006703,1046.860159610383,1052.86328125,1309050,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-15 00:00:00+05:30,1059.4981576309565,1066.8282429097483,1053.6003547654163,1057.876220703125,1461454,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-18 00:00:00+05:30,1059.119142059281,1063.8162800194468,1051.9575237005718,1061.7730712890625,4507752,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-19 00:00:00+05:30,1061.3515516817818,1065.8170714609057,1051.809791766805,1058.529052734375,1957722,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-20 00:00:00+05:30,1061.6046322604755,1082.6260479261382,1060.298648914311,1077.2127685546875,1897814,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-21 00:00:00+05:30,1077.191721994381,1086.880970960306,1073.4634263611567,1076.559814453125,1579578,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-22 00:00:00+05:30,1074.2430978209475,1107.4182523124769,1069.714425937977,1102.847412109375,2691632,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-25 00:00:00+05:30,1103.7320691335665,1110.8515211114375,1089.2824264372118,1095.7279052734375,982978,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-26 00:00:00+05:30,1097.413462195333,1105.1016755101373,1090.6309424599672,1099.035400390625,1961740,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-27 00:00:00+05:30,1098.6766150762355,1109.2715573985245,1091.9362677444794,1101.7308349609375,1620690,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-28 00:00:00+05:30,1096.949187274773,1104.995516775394,1087.828697366855,1099.308349609375,2763608,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-05-29 00:00:00+05:30,1102.468374703242,1115.7806056178579,1094.148256093999,1099.6458740234375,4423532,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-01 00:00:00+05:30,1099.2877250979025,1115.1486707580498,1098.8243878077622,1102.7843017578125,882264,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-02 00:00:00+05:30,1102.0470435779623,1107.9448488570492,1091.304612533911,1095.2645263671875,3935820,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-03 00:00:00+05:30,1096.991459893479,1106.0909693642054,1091.3042921866581,1099.898193359375,1804684,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-04 00:00:00+05:30,1102.510411717505,1104.9116402830082,1090.461997722797,1097.686767578125,4131468,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-05 00:00:00+05:30,1102.0875715901589,1109.315769397656,1092.7334332510447,1095.2208251953125,2308534,12.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-08 00:00:00+05:30,1101.2367641716794,1101.2367641716794,1089.182644555108,1095.900634765625,1570320,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-09 00:00:00+05:30,1099.1111664044797,1101.2371067650301,1084.6547719527382,1089.1829833984375,2578914,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-10 00:00:00+05:30,1091.032335173748,1109.7406059249736,1090.0969423973181,1105.8076171875,2763350,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-11 00:00:00+05:30,1107.827668107191,1111.0165790689273,1087.099746855905,1093.2862548828125,1847336,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-12 00:00:00+05:30,1093.5412735390598,1100.7907516748223,1053.1059460085894,1065.4364013671875,2571456,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-15 00:00:00+05:30,1065.2238245300937,1071.6653830665316,1054.891732387649,1065.01123046875,2525176,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-16 00:00:00+05:30,1062.9701310661947,1071.1762812391612,1060.6103166140924,1068.0723876953125,1267396,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-17 00:00:00+05:30,1071.8992242528427,1075.3644658236487,1063.7356333100322,1068.837890625,1975720,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-18 00:00:00+05:30,1069.348211946539,1082.6566219855827,1066.371894855634,1075.747314453125,2165046,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-19 00:00:00+05:30,1077.8515797776436,1086.3553397758892,1074.492636100602,1084.0380859375,1999610,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-22 00:00:00+05:30,1082.954008908707,1105.4889765067287,1082.954008908707,1101.8748779296875,1102002,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-23 00:00:00+05:30,1105.4889440695526,1108.8904485128435,1091.5427550909244,1094.689208984375,898318,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-24 00:00:00+05:30,1096.985143070127,1100.3440870634597,1087.992457547461,1092.86083984375,1170246,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-25 00:00:00+05:30,1089.3318712660846,1094.008940190334,1081.742222444006,1084.2296142578125,1930992,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-26 00:00:00+05:30,1084.3143194683337,1103.936806189649,1084.3143194683337,1102.4273681640625,1290102,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-29 00:00:00+05:30,1093.5835826463456,1107.1895992267043,1081.4231638053823,1102.469970703125,1372756,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
2015-06-30 00:00:00+05:30,1099.1110965478833,1100.7055517169567,1079.9776345190035,1084.6334228515625,1549952,0.0,0.0,TCS.NS,14624319602688,14.408904,4592.25,3433.0
