Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,marketCap,priceToBook,fiftyTwoWeekHigh,fiftyTwoWeekLow
2015-05-11 00:00:00-04:00,28.599956082737215,28.63812187431643,28.20482315202927,28.35973358154297,168143200,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-12 00:00:00-04:00,28.19809298164562,28.485461811530143,28.022977707988073,28.258710861206055,192640000,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-13 00:00:00-04:00,28.321565280547617,28.555052822875506,28.258703579315664,28.29013442993164,138776800,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-14 00:00:00-04:00,28.604455820692348,28.9501953125,28.548329035121114,28.9501953125,180814000,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-15 00:00:00-04:00,28.977135229896223,29.071427807933084,28.784058972285486,28.90978240966797,152832000,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-18 00:00:00-04:00,28.822215640609322,29.347561305695436,28.817724540495025,29.228572845458984,203531600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-19 00:00:00-04:00,29.340836309465267,29.383493210739708,29.105103146326964,29.201642990112305,178532800,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-20 00:00:00-04:00,29.18592434756533,29.405940356526038,29.03774883255425,29.19939422607422,145819600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-21 00:00:00-04:00,29.20164204459355,29.55187259530724,29.14775910382733,29.497989654541016,158921600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-22 00:00:00-04:00,29.545134577307383,29.852708196078495,29.50023041849455,29.756168365478516,182384000,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-26 00:00:00-04:00,29.769642441453847,29.83923909343179,28.988355277149765,29.100608825683594,282790400,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-27 00:00:00-04:00,29.26225756742018,29.693310832167892,29.197152009110642,29.643918991088867,183332800,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-28 00:00:00-04:00,29.603507473300805,29.623712290902677,29.432883304040647,29.585546493530273,122933200,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-05-29 00:00:00-04:00,29.462062238489587,29.51145406861931,29.16346742023482,29.248781204223633,203538000,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-01 00:00:00-04:00,29.248790706472047,29.49799377555734,29.19715502209068,29.307161331176758,128451200,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-02 00:00:00-04:00,29.15449646375327,29.33410285551241,29.033264119097367,29.17694854736328,134670400,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-03 00:00:00-04:00,29.334097764090913,29.396959476439864,29.163470179966843,29.212862014770508,123934000,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-04 00:00:00-04:00,29.091631981514503,29.31613909349498,28.941212627572387,29.042240142822266,153800400,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-05 00:00:00-04:00,29.073667782521266,29.116324677187777,28.81772984022848,28.882835388183594,142507200,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-08 00:00:00-04:00,28.938960887020123,29.008560958560242,28.474233018483385,28.692005157470703,210699200,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-09 00:00:00-04:00,28.445044094291955,28.754864936339608,28.20257776889534,28.606689453125,224301600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-10 00:00:00-04:00,28.718946630689842,29.03774628839276,28.70323120285528,28.93447494506836,156349200,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-11 00:00:00-04:00,29.00183171660264,29.22633886446564,28.844677398239984,28.869373321533203,141563600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-12 00:00:00-04:00,28.77956967449613,28.81100053581167,28.537101561901867,28.55057144165039,147544800,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-15 00:00:00-04:00,28.310342434372743,28.566280368444538,28.222784810235183,28.49443817138672,175955600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-16 00:00:00-04:00,28.519135290868775,28.7032310356526,28.370961502556508,28.647104263305664,125976400,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-17 00:00:00-04:00,28.67405027182107,28.709970521128223,28.45403253572108,28.579757690429688,131672400,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-18 00:00:00-04:00,28.564034622935523,28.806500951276693,28.561789072687528,28.709962844848633,141628800,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-19 00:00:00-04:00,28.67179704947257,28.69649296363691,28.377693342601027,28.42259407043457,218867600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-22 00:00:00-04:00,28.622409651413122,28.75037862968444,28.53036263125113,28.649351119995117,136157200,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-23 00:00:00-04:00,28.620159908484354,28.649345208786464,28.485454306221364,28.51913070678711,121075600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-24 00:00:00-04:00,28.559547579384322,29.14102185080033,28.53934276284116,28.76160430908203,221123600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-25 00:00:00-04:00,28.92998648549832,29.00631808113471,28.624656677246094,28.624656677246094,127752400,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-26 00:00:00-04:00,28.662822068223445,28.73466427427169,28.40239471361855,28.456275939941406,176267200,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-29 00:00:00-04:00,28.166652558855738,28.393405145038617,27.94663662255583,27.957860946655273,196645600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-06-30 00:00:00-04:00,28.191360136562867,28.31483974272673,28.03196028042172,28.159929275512695,177482800,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-01 00:00:00-04:00,28.489946875037855,28.49892736317516,28.2856446238334,28.42259407043457,120955200,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-02 00:00:00-04:00,28.384429330650796,28.442801649276426,28.236253840182595,28.386674880981445,108844000,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-06 00:00:00-04:00,28.049920110982686,28.339534501222563,28.029713579506076,28.28789710998535,112241600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-07 00:00:00-04:00,28.263200603634235,28.321572933201978,27.78724490264604,28.218299865722656,187787200,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-08 00:00:00-04:00,27.946646944140127,27.982567192518687,27.51110258489642,27.517837524414062,243046400,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-09 00:00:00-04:00,27.805210240982326,27.852356537034936,26.765742751014148,26.956573486328125,314380000,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-10 00:00:00-04:00,27.376392188554092,27.805199794124785,27.212501276644538,27.677230834960938,245418000,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-13 00:00:00-04:00,28.070118745041167,28.23400966012928,27.91071893055986,28.211559295654297,165762000,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-14 00:00:00-04:00,28.2968726621831,28.37096040991249,28.072365581441744,28.200334548950195,127072400,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-15 00:00:00-04:00,28.22503500669174,28.546080252327005,28.193604147358503,28.47199249267578,134596800,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-16 00:00:00-04:00,28.67853638460879,28.86487940096337,28.59097875291119,28.85140609741211,144889600,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
2015-07-17 00:00:00-04:00,28.979376500577892,29.100608825683594,28.806505076637993,29.100608825683594,184658800,0.0,0.0,AAPL,3461518196736,60.79108,237.49,164.08
